Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,_is_used_in_algorithm,_uses_technique,application_generates,applied_algorithm_has_input,bearer_of,correlates_with,decreased_in_magnitude_relative_to,definition,describes,different_in_magnitude_relative_to,directly_associated_with,empirically_validates,equation_is_part_of,function_of,generated_by_applying,has part,has_about,has_boolean_quality,has_constant,has_contentMathML,has_cross_section,has_disposition,has_dividend_entity,has_dividend_quality,has_divisor_entity,has_divisor_quality,has_endianity,has_enhanced_presentationMathML,has_function,has_input,has_invasiveness,has_latex_math,has_measurement_unit_label,has_output,has_parameter,has_part,has_part_equation,has_part_simstep,has_participant,has_policy,has_quality,has_quantitative_quality,has_ratio_quality,has_raw_presentationMathML,has_relative_magnitude,has_role,has_time_point,has_time_span,has_value,has_variable,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/date,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/identifier,http://purl.org/dc/elements/1.1/language,http://purl.org/dc/elements/1.1/publisher,http://purl.org/dc/elements/1.1/rights,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/elements/1.1/title,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#comment,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#def,http://www.geneontology.org/formats/oboInOwl#exact_synonym,http://www.geneontology.org/formats/oboInOwl#format-version,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasSynonym,http://www.geneontology.org/formats/oboInOwl#narrow_synonym,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#related_synonym,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#topObjectProperty,http://www.w3.org/2002/07/owl#versionInfo,increased_in_magnitude_relative_to,inheres_in,inheres_in,initiates_process,inversely_associated_with,is_about,is_annotated_via,is_described_by,is_empirically_validated_by,is_initiated_by,is_input_of,is_input_of_applied,is_magnitude_of,is_mathematically_described_by,is_measurement_of,is_output_of,is_param_used_in,is_parameter,is_part_of,is_part_of_simulation,is_performed_by,is_performed_on,is_preceded_by,is_solved_using,is_unit_of,is_used_in,located_in,location_of,mathematically_describes,measurement_produces,part_of,participates_in,PMID,precedes,process_uses_param,quality_of,realized_by,reciprocal_of,searchable,similar_in_magnitude_relative_to,singly_occurring_form_of,solves_equation,towards,uses,value_calculated_using
http://scai.fraunhofer.de/HuPSON#SCAIVPH_00000083,Bernoulli differential equation,Bernoulli's equation|Bernoulli equation,"A Bernoulli differential equation is a differential equation of the form dy + f ( x ) y  = g ( x ) y n ,  where n  is any number other than 0 or 1. 
source: http://dictionary.reference.com/browse/Bernoulli+equation

The elementary principles of liquid dynamics are described by the equations of Bernoulli and Poiseuille. Bernoulli's equation deals with nonviscous liquids under steady streamline flow. Pressures in such flows are related to gravity and/or acceleration. Changes in elevation affect the gravitational potential energy of the liquid and the velocity of flow determines the kinetic energy. The sum of these three factors represented in the Bernoulli equation remains constant, but the variables are interconvertible.
source: Hicks JW, Badeer HS.: Gravity and the circulation: ""open"" vs. ""closed"" systems. Am J Physiol. 1992 May;262(5 Pt 2):R725-32.
PMID:1590467 ",false,,,http://scai.fraunhofer.de/HuPSON#SCAIVPH_00000082,,,,,,,,"A Bernoulli differential equation is a differential equation of the form dy + f ( x ) y  = g ( x ) y n ,  where n  is any number other than 0 or 1. 
source: http://dictionary.reference.com/browse/Bernoulli+equation

The elementary principles of liquid dynamics are described by the equations of Bernoulli and Poiseuille. Bernoulli's equation deals with nonviscous liquids under steady streamline flow. Pressures in such flows are related to gravity and/or acceleration. Changes in elevation affect the gravitational potential energy of the liquid and the velocity of flow determines the kinetic energy. The sum of these three factors represented in the Bernoulli equation remains constant, but the variables are interconvertible.
source: Hicks JW, Badeer HS.: Gravity and the circulation: ""open"" vs. ""closed"" systems. Am J Physiol. 1992 May;262(5 Pt 2):R725-32.
PMID:1590467 ",,,,,,,,,,,,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""block"">
  <apply>
    <eq/>
    <apply>
      <plus/>
      <apply>
        <times/>
        <ci>d</ci>
        <ci>y</ci>
      </apply>
      <apply>
        <times/>
        <apply>
          <ci type=""function"">f</ci>
          <ci>x</ci>
        </apply>
        <ci>y</ci>
      </apply>
    </apply>
    <apply>
      <times/>
      <apply>
        <ci type=""function"">g</ci>
        <ci>x</ci>
      </apply>
      <apply>
        <times/>
        <ci>y</ci>
        <ci>n</ci>
      </apply>
    </apply>
  </apply>
</math>",,,,,,,,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""block"">
  <mrow>
    <mrow>
      <mrow>
        <mi>d</mi>
        <mo>&InvisibleTimes;</mo>
        <mi>y</mi>
      </mrow>
      <mo>+</mo>
      <mrow>
        <mrow>
          <mi>f</mi>
          <mo>&ApplyFunction;</mo>
          <mfenced close="")"" open=""("">
            <mi>x</mi>
          </mfenced>
        </mrow>
        <mo>&InvisibleTimes;</mo>
        <mi>y</mi>
      </mrow>
    </mrow>
    <mo>=</mo>
    <mrow>
      <mrow>
        <mi>g</mi>
        <mo>&ApplyFunction;</mo>
        <mfenced close="")"" open=""("">
          <mi>x</mi>
        </mfenced>
      </mrow>
      <mo>&InvisibleTimes;</mo>
      <mrow>
        <mi>y</mi>
        <mo>&InvisibleTimes;</mo>
        <mi>n</mi>
      </mrow>
    </mrow>
  </mrow>
</math>",,,,dy + f ( x ) y  = g ( x ) y n,,,,,,,,,,,,"<math xmlns=""http://www.w3.org/1998/Math/MathML"" display=""block"">
  <semantics>
    <mrow>
      <mi>d</mi>
      <mi>y</mi>
      <mo>+</mo>
      <mi>f</mi>
      <mfenced close="")"" open=""("">
        <mi>x</mi>
      </mfenced>
      <mi>y</mi>
      <mo>=</mo>
      <mi>g</mi>
      <mfenced close="")"" open=""("">
        <mi>x</mi>
      </mfenced>
      <mi>y</mi>
      <mi>n</mi>
    </mrow>
    <annotation encoding=""SnuggleTeX"">\[ dy + f ( x ) y = g ( x ) y n \]</annotation>
  </semantics>
</math>",,,,,,,,hupson:SCAIVPH_00000083,,,,,,,,,,,,,,,,,Bernoulli's equation|Bernoulli equation,,,,,,,,,,,Bernoulli differential equation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590467 ,,,,,,,,,,,,
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobectomy,lobectomy,Surgical Removal|Extirpation|Abscission|Excisional|Removal|Resection,"Surgical removal of a lobe of an organ.

source: http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobectomy",false,,,http://scai.fraunhofer.de/HuPSON#SCAIVPH_00000056,,,,,,,,"Surgical removal of a lobe of an organ.

source: http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobectomy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thesaurus:Lobectomy,,,,,,,,,,,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobectomy,,,,,,Surgical Removal|Extirpation|Abscission|Excisional|Removal|Resection,,,,,,,,,,,lobectomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20494019,,,,,,,,,,,,
http://www.ifomis.org/bfo/1.1/span#TemporalInterval,temporal_interval,temporal region,Examples: any continuous temporal duration during which a process occurs|Definition: A connected temporal region [span:ConnectedTemporalRegion] lasting for more than a single moment of time.,false,,,http://www.ifomis.org/bfo/1.1/span#ConnectedTemporalRegion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,span:TemporalInterval,,,,,,,,,,,,,,,,,temporal region,,,,,,posteducation period|evening|morning,,,Examples: any continuous temporal duration during which a process occurs|Definition: A connected temporal region [span:ConnectedTemporalRegion] lasting for more than a single moment of time.,,temporal_interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001917,anteroventral to,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001917,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001917,,,,,,,,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the front and abdomen of an organism relative to another entity.,,,,,,,,,anteroventral to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001914,non-ictal,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001914,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001914,,,,,,,,A physiological state which is characterized by normal electrical activity in neuronal tissue.,,,,,,,,,non-ictal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001912,physiological state,physiological states,,false,,,http://purl.org/obo/owl/PATO#PATO_0001236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001912,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001912,,,,,,physiological states,,"A quality of a single process inhering in a bearer by virtue of the state of bearer's mechanical, physical, and biochemical processes.",,,,human physiology|physiological conditions|broad range of physiological behaviors|Integrative Human Physiology|integrated physiology,,,,,physiological state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001916,posterodorsal to,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001916,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001916,,,,,,,,,,,,,,,,,posterodorsal to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001918,posteroventral to,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001918,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001918,,,,,,,,,,,,,,,,,posteroventral to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001910,folded,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001910,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001910,,,,,,,,A surface feature shape quality inhering in a bearer by virtue of the bearer's one part being layered over another connected part.,,,,alpha/4beta-fold|3alpha-fold,,,,,folded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001913,ictal,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001913,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001913,,,,,,,,A physiological state which is characterized by periods of high-frequency high amplitude electrical activity in neuronal tissue.,,,,,,,,,ictal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001911,circling,,,false,,,http://purl.org/obo/owl/PATO#PATO_0002076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001911,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001911,,,,,,,,A behavioral quality inhering in a bearer by virtue of the bearer's exhibiting movement in a circular course.,,,,,,,,,circling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001915,anterodorsal to,,,false,,,http://purl.org/obo/owl/PATO#PATO_0001632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001915,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001915,,,,,,,,A spatial quality inhering in a bearer by virtue of the bearer's being located toward the front and upper surface of an organism relative to another entity.,,,,,,,,,anterodorsal to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/PATO#PATO_0001919,mislocalised dorsally,,,false,,,http://purl.org/obo/owl/PATO#PATO_0000628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001919,,,,,,,,,,,http://purl.org/obo/owl/PATO#PATO_0001919,,,,,,,,A positional quality inhering in a bearer by virtue of the bearer's being positioned towards the back or upper surface of an organism.,,,,,,,,,mislocalised dorsally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owlapi/kisao#KISAO_0000024,partial differential equation method,,"""Partial differential equations are used to describe variations in concentrations over both, space and time."" [NLN:08072008]",false,,,http://purl.org/obo/owlapi/kisao#KISAO_0000035|http://purl.org/obo/owlapi/kisao#KISAO_0000018|http://purl.org/obo/owlapi/kisao#KISAO_0000023,,,,,,,,"""Partial differential equations are used to describe variations in concentrations over both, space and time."" [NLN:08072008]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kisao:KISAO_0000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,partial differential equation method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://scai.fraunhofer.de/HuPSON#SCAIVPH_00001371,_allergy,allergies,"is a disease in which an abnormally strong inflammatory immune response is triggered against non-self entities, and the immune response has no protective effect

source: http://purl.obolibrary.org/obo/OBI_1110049",true,,,http://scai.fraunhofer.de/HuPSON#SCAIVPH_00000011,,,,,,,,"is a disease in which an abnormally strong inflammatory immune response is triggered against non-self entities, and the immune response has no protective effect

source: http://purl.obolibrary.org/obo/OBI_1110049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupson:SCAIVPH_00001371,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_1110049,,,,,,allergies,,,,,,,,,,,_allergy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20042231,,,,,,,,,,,,
http://purl.obolibrary.org/obo/CHEBI_119573,delavirdine,N-[2-({4-[3-(propan-2-ylamino)pyridin-2-yl]piperazin-1-yl}carbonyl)-1H-indol-5-yl]methanesulfonamide|Delavirdine|DLV,"The amide resulting from the formal condensation of 5-[(methylsulfonyl)amino]-1H-indole-2-carboxylic acid and 4-amino group of 1-[3-(isopropylamino)pyridin-2-yl]piperazine, delavirdine is a non-nucleoside reverse transcriptase inhibitor with activity specific for HIV-1. Viral resistance emerges rapidly when delavirdine is used alone, so it is therefore used (as the methanesulfonic acid salt) with other antiretrovirals for combination therapy of HIV infection.

source: http://purl.obolibrary.org/obo/CHEBI_119573",false,,,http://www.co-ode.org/ontologies/galen#Drug,,,,,,,,"The amide resulting from the formal condensation of 5-[(methylsulfonyl)amino]-1H-indole-2-carboxylic acid and 4-amino group of 1-[3-(isopropylamino)pyridin-2-yl]piperazine, delavirdine is a non-nucleoside reverse transcriptase inhibitor with activity specific for HIV-1. Viral resistance emerges rapidly when delavirdine is used alone, so it is therefore used (as the methanesulfonic acid salt) with other antiretrovirals for combination therapy of HIV infection.

source: http://purl.obolibrary.org/obo/CHEBI_119573",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,obolibrary:CHEBI_119573,,,,,,,,,,,http://purl.obolibrary.org/obo/CHEBI_119573,,,,,,N-[2-({4-[3-(propan-2-ylamino)pyridin-2-yl]piperazin-1-yl}carbonyl)-1H-indol-5-yl]methanesulfonamide|Delavirdine|DLV,,,,,,,,,,,delavirdine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.owl-ontologies.com/Ontology1215011013.owl#PublishingStatus,publication status,,"http://www.owl-ontologies.com/Ontology1215011013.owl#PublishingStatus|http://www.owl-ontologies.com/Ontology1215011013.owl#Publishing|Information on the pubblicaiton status of the resource
source: LHDL master ontology",false,,,http://purl.obofoundry.org/obo/IAO_0000030,,,,,,,,"http://www.owl-ontologies.com/Ontology1215011013.owl#PublishingStatus|http://www.owl-ontologies.com/Ontology1215011013.owl#Publishing|Information on the pubblicaiton status of the resource
source: LHDL master ontology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lhdl:PublishingStatus,,,,,,,,,,,,,,,,,,,,,,,,,,,,publication status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
